time	EngineWithSpeed.RPM	EngineWithSpeed.engineTorque		EngineWithSpeed.n.torque	EngineWithSpeed.n.acceleration	aRC.shiftTime	aRC.clutchConnector.pressure	RC.relativeVelocity	RC.cBreakfreeDisp	RC.displacement	RC.ccBreakfreeDisp					RC.actuatorConnector.pressure	RC.n.torque	RC.n.acceleration	RC.p.torque	RC.p.acceleration	aLRB.shiftTime	aLRB.clutchConnector.pressure	GLRB.p.torque	GLRB.p.acceleration	LRB.relativeVelocity	LRB.cBreakfreeDisp	LRB.displacement	LRB.ccBreakfreeDisp					LRB.actuatorConnector.pressure	LRB.n.torque	LRB.n.acceleration	LRB.p.torque	LRB.p.acceleration	aTCC.shiftTime	aTCC.clutchConnector.pressure	TCC.relativeVelocity	TCC.cBreakfreeDisp	TCC.displacement	TCC.ccBreakfreeDisp					TCC.actuatorConnector.pressure	TCC.n.torque	TCC.n.acceleration	TCC.p.torque	TCC.p.acceleration	Converter.turbineTorque	Converter.turbineSpeed	Converter.impellerTorque	Converter.impellerSpeed			Converter.turbine.torque	Converter.turbine.acceleration	Converter.impeller.torque	Converter.impeller.acceleration	GOB.p.torque	GOB.p.acceleration	aOB.shiftTime	aOB.clutchConnector.pressure	OB.relativeVelocity	OB.cBreakfreeDisp	OB.displacement	OB.ccBreakfreeDisp					OB.actuatorConnector.pressure	OB.n.torque	OB.n.acceleration	OB.p.torque	OB.p.acceleration	aDC.shiftTime	aDC.clutchConnector.pressure	DC.relativeVelocity	DC.cBreakfreeDisp	DC.displacement	DC.ccBreakfreeDisp					DC.actuatorConnector.pressure	DC.n.torque	DC.n.acceleration	DC.p.torque	DC.p.acceleration	aIOC.shiftTime	aIOC.clutchConnector.pressure	IOC.relativeVelocity	IOC.cBreakfreeDisp	IOC.displacement	IOC.ccBreakfreeDisp					IOC.actuatorConnector.pressure	IOC.n.torque	IOC.n.acceleration	IOC.p.torque	IOC.p.acceleration	GPOC.p.torque	GPOC.p.acceleration	aPOC.shiftTime	aPOC.clutchConnector.pressure	POC.relativeVelocity	POC.cBreakfreeDisp	POC.displacement	POC.ccBreakfreeDisp					POC.actuatorConnector.pressure	POC.n.torque	POC.n.acceleration	POC.p.torque	POC.p.acceleration	aFC.shiftTime	aFC.clutchConnector.pressure	FC.relativeVelocity	FC.cBreakfreeDisp	FC.displacement	FC.ccBreakfreeDisp					FC.actuatorConnector.pressure	FC.n.torque	FC.n.acceleration	FC.p.torque	FC.p.acceleration	GIOC.p.torque	GIOC.p.acceleration	myCar.wheelSpeed	myCar.speed	myCar.p.torque	myCar.p.acceleration	GearBox.pinionToPinionForce	GearBox.ringToPinionForce	GearBox.pinionToReverseForce	GearBox.forwardToPinionForce	GearBox.&forwardSun.acceleration	GearBox.&forwardSun.torque	GearBox.&forwardSun.speed	GearBox.&shortPinion.acceleration	GearBox.&shortPinion.torque	GearBox.&shortPinion.speed	GearBox.&longPinion.acceleration	GearBox.&longPinion.torque	GearBox.&longPinion.speed	GearBox.&reverseSun.acceleration	GearBox.&reverseSun.torque	GearBox.&reverseSun.speed	GearBox.&ring.acceleration	GearBox.&ring.torque	GearBox.&ring.speed	GearBox.&carrier.torque	GearBox.&carrier.speed	GearBox.&carrier.acceleration	GearBox.ifSun.torque	GearBox.ifSun.acceleration	GearBox.irSun.torque	GearBox.irSun.acceleration	GearBox.iCoupler.torque	GearBox.iCoupler.acceleration	GearBox.oRing.torque	GearBox.oRing.acceleration	shaft_spring.ddTorque	shaft_spring.dTorque	shaft_spring.p.torque	shaft_spring.p.acceleration	shaft_spring.n.torque	shaft_spring.n.acceleration	shaft_damper.velocity	shaft_damper.n.torque	shaft_damper.n.acceleration	shaft_damper.p.torque	shaft_damper.p.acceleration	
1.2	1832.32	152.914	1.94644e-163	-141.233	41.7179	1.19743	0	74.5066	0.0001	0.0001	0.0001	-74.5066	1.33892e-321	-1.00295e-321	-6.17582e-322	0	-1e-013	-64.1519	1e-013	76.9815	1.19743	0	-5.86776e-009	0	0.000586776	0.0001	3.84308e-005	0.0001	-0.000586776	0.000586776	-6.15692e-005	-0.000138431	2.80967e-105	-5.86776e-009	-0.000433077	5.86776e-009	0	1.19743	0	151.241	0.0001	0.0001	0.0001	-151.241	0	0	0	0	-1e-013	76.9815	1e-013	41.7179	204.75	40.6396	135.392	191.88	-0.687152	0	-195.589	76.9815	141.233	41.7179	-1e-014	0	1.19743	0	33.8669	0.0001	0.0001	0.0001	-33.8669	2.66795e-322	-1.4822e-322	9.98013e-322	0	-1e-014	-64.1519	1e-014	0	1.19743	0	40.6402	0.0001	0.0001	0.0001	-40.6402	5.78057e-322	7.26276e-322	5.82997e-322	0	-1e-013	-0.000433077	1e-013	76.9815	1.19743	0	33.8669	0.0001	0.0001	0	-33.8669	-1.4822e-322	2.57408e-321	-9.01619e-315	0	-8e-014	-64.1519	8e-014	0	-213.779	0	0.99743	1000	0.000576776	0.0101	0.00235517	0	-0.000576776	0.000576776	-0.00774484	-213.779	1000	-213.779	-0.000433077	213.779	0	0.99743	1000	0.000596932	0.0101	0.00164026	0.0101	-0.000596932	0.000596932	-0.00845975	-0.0117403	1000	-195.589	76.9813	195.589	76.9815	-8e-014	0	44.2941	3.16259	386.275	33.7671	-2032.08	1895.23	21.384	2147.56	76.9813	195.589	40.639	-115.473	0	-60.9594	115.473	0	60.9594	-64.1519	1.9e-013	-33.8669	32.0753	-386.275	16.9326	213.779	-0.000586776	-0.000433077	195.589	76.9813	1.9e-013	-64.1519	213.779	-0.000433077	-386.275	32.0753	-270.693	312.052	191.242	32.0753	-191.242	33.7671	-1.95032	195.032	32.0753	-195.032	33.7671	
1.3	1863.41	151.335	1.20224e-163	-143.98	26.2681	1.29743	0	88.7128	0.0001	0.0001	0.0001	-88.7128	8.10268e-322	-5.38532e-322	-3.16202e-322	0	-1e-013	-64.7371	1e-013	77.6845	1.29743	0	-5.99467e-009	0	0.000599466	0.0001	9.8769e-005	0.0001	-0.000599466	0.000599466	-1.23097e-006	-0.000198769	1.73542e-105	-5.99467e-009	5.89144e-005	5.99467e-009	0	1.29743	0	146.747	0.0001	0.0001	0.0001	-146.747	0	0	0	0	-1e-013	77.6845	1e-013	26.2681	208.941	48.3885	140.302	195.135	-0.651095	0	-199.697	77.6845	143.98	26.2681	-1e-014	0	1.29743	0	40.3243	0.0001	0.0001	0.0001	-40.3243	2.02567e-322	-9.88131e-323	5.82997e-322	0	-1e-014	-64.7371	1e-014	0	1.29743	0	48.3891	0.0001	0.0001	0.0001	-48.3891	3.31024e-322	3.80431e-322	4.24896e-322	0	-1e-013	5.89144e-005	1e-013	77.6845	1.29743	0	40.3243	0.0001	0.0001	0	-40.3243	-9.88131e-323	1.53654e-321	-5.56894e-315	0	-8e-014	-64.7371	8e-014	0	-218.981	0	1.09743	1000	0.000589466	0.0101	0.00241451	0	-0.000589466	0.000589466	-0.0076855	-218.981	1000	-218.981	5.89144e-005	218.981	0	1.09743	1000	0.000588276	0.0101	0.00170028	0.0101	-0.000588276	0.000588276	-0.00839973	-0.0118003	1000	-199.697	77.6847	199.697	77.6845	-8e-014	0	54.4491	3.88766	395.373	34.5861	-2076.43	1938.32	21.579	2192.96	77.6847	199.697	48.3879	-116.527	0	-72.5827	116.527	0	72.5827	-64.7371	1.9e-013	-40.3243	32.3687	-395.373	20.1613	218.981	-0.000599466	5.89144e-005	199.697	77.6847	1.9e-013	-64.7371	218.981	5.89144e-005	-395.373	32.3687	-354.785	279.062	220.959	32.3687	-220.959	34.5861	-1.74414	174.414	32.3687	-174.414	34.5861	
1.4	1881.22	149.759	3.95054e-164	-145.245	16.1183	1.39743	0	103.033	0.0001	0.0001	0.0001	-103.033	2.47033e-322	-1.03754e-322	0	0	-1e-013	-64.5862	1e-013	77.5039	1.39743	0	-5.71627e-009	0	0.000571626	0.0001	0.000159659	0.0001	-0.000571626	0.000571626	5.96594e-005	-0.000259659	5.70258e-106	-5.71627e-009	0.000406408	5.71627e-009	0	1.39743	0	140.801	0.0001	0.0001	0.0001	-140.801	0	0	0	0	-1e-013	77.5039	1e-013	16.1183	209.666	56.1996	142.989	197	-0.614302	0	-200.443	77.5039	145.245	16.1183	-1e-014	0	1.39743	0	46.8336	0.0001	0.0001	0.0001	-46.8336	1.38338e-322	-1.97626e-323	1.92686e-322	0	-1e-014	-64.5862	1e-014	0	1.39743	0	56.2002	0.0001	0.0001	0.0001	-56.2002	8.39912e-323	2.96439e-323	2.2727e-322	0	-1e-013	0.000406408	1e-013	77.5039	1.39743	0	46.8336	0.0001	0.0001	0	-46.8336	-4.94066e-324	4.64422e-322	-1.82995e-315	0	-8e-014	-64.5862	8e-014	0	-220.167	0	1.19743	1000	0.000561626	0.0101	0.0024744	0	-0.000561626	0.000561626	-0.00762561	-220.167	1000	-220.167	0.000406408	220.167	0	1.19743	1000	0.000547037	0.0101	0.00175906	0.0101	-0.000547037	0.000547037	-0.00834094	-0.0118591	1000	-200.443	77.5044	200.443	77.5039	-8e-014	0	64.7977	4.62655	397.358	34.762	-2085.05	1947.27	21.5287	2201.31	77.5044	200.443	56.199	-116.256	0	-84.2994	116.256	0	84.2994	-64.5862	1.9e-013	-46.8336	32.2937	-397.358	23.4159	220.167	-0.000571626	0.000406408	200.443	77.5044	1.9e-013	-64.5862	220.167	0.000406408	-397.358	32.2937	-394.917	239.751	247.513	32.2937	-247.513	34.762	-1.49845	149.845	32.2937	-149.845	34.762	
1.5	1893.66	148.211	-2.57324e-282	-145.615	9.27185	1.49743	0	117.193	0.0001	0.0001	0.0001	-117.193	-3.95253e-323	8.39912e-323	2.81617e-322	0	-1e-013	-64.0155	1e-013	76.8194	1.49743	0	-1e-014	0	0.00052626	0.0001	0.0001	0.0001	-0.00052626	3.52913e-128	5.06158e-138	1.34734e-124	-1.33944e-231	-1e-014	0.000655707	1e-014	0	1.49743	0	134.381	0.0001	0.0001	0.0001	-134.381	0	0	0	0	-1e-013	76.8194	1e-013	9.27185	208.466	63.9229	144.317	198.304	-0.577627	0	-199.324	76.8194	145.615	9.27185	-1e-014	0	1.49743	0	53.2696	0.0001	0.0001	0.0001	-53.2696	5.03947e-322	-2.71736e-322	3.95253e-323	0	-1e-014	-64.0155	1e-014	0	1.49743	0	63.9234	0.0001	0.0001	0.0001	-63.9234	3.95253e-322	-3.95253e-323	5.43472e-322	0	-1e-013	0.000655707	1e-013	76.8194	1.49743	0	53.2696	0.0001	0.0001	0	-53.2696	-1.4822e-323	-7.41098e-323	3.60668e-322	0	-8e-014	-64.0155	8e-014	0	-219.135	0	1.29743	1000	0.00051626	0.0101	0.00252728	0	-0.00051626	0.00051626	-0.00757272	-219.135	1000	-219.135	0.000655707	219.135	0	1.29743	1000	0.000493385	0.0101	0.00181032	0.0101	-0.000493385	0.000493385	-0.00828968	-0.0119103	1000	-199.324	76.82	199.324	76.8194	-8e-014	0	75.0136	5.35596	395.413	34.5823	-2073.88	1937.31	21.3385	2189.11	76.82	199.324	63.9224	-115.229	0	-95.8844	115.229	0	95.8844	-64.0155	1.9e-013	-53.2696	32.0087	-395.413	26.634	219.135	-0.00052626	0.000655707	199.324	76.82	1.9e-013	-64.0155	219.135	0.000655707	-395.413	32.0087	-411.765	201.77	269.307	32.0087	-269.307	34.5823	-1.26106	126.106	32.0087	-126.106	34.5823	
1.6	1900.82	146.679	-3.91638e-283	-144.934	6.23265	1.59743	0	131.189	0.0001	0.0001	0.0001	-131.189	-3.45846e-323	6.42285e-323	-3.95253e-323	0	-1e-013	-63.1227	1e-013	75.7481	1.59743	0	-1e-014	0	0.000456641	0.0001	0.0001	0.0001	-0.000456641	5.37122e-129	7.70355e-139	2.05061e-125	-2.03858e-232	-1e-014	0.000737616	1e-014	0	1.59743	0	127.496	0.0001	0.0001	0.0001	-127.496	0	0	0	0	-1e-013	75.7481	1e-013	6.23265	205.054	71.5574	144.062	199.053	-0.540503	0	-196.04	75.7481	144.934	6.23265	-1e-014	0	1.59743	0	59.6316	0.0001	0.0001	0.0001	-59.6316	7.90505e-323	3.45846e-323	4.94066e-324	0	-1e-014	-63.1227	1e-014	0	1.59743	0	71.5579	0.0001	0.0001	0.0001	-71.5579	1.28457e-322	4.94066e-323	1.33398e-322	0	-1e-013	0.000737616	1e-013	75.7481	1.59743	0	59.6316	0.0001	0.0001	0	-59.6316	-7.41098e-323	-4.94066e-324	2.96439e-323	0	-8e-014	-63.1227	8e-014	0	-215.372	0	1.39743	1000	0.000446641	0.0101	0.00257554	0	-0.000446641	0.000446641	-0.00752446	-215.372	1000	-215.372	0.000737616	215.372	0	1.39743	1000	0.000422516	0.0101	0.00185621	0.0101	-0.000422516	0.000422516	-0.00824379	-0.0119562	1000	-196.04	75.7488	196.04	75.7481	-8e-014	0	85.1545	6.08001	388.686	33.97	-2039.35	1904.68	21.0409	2152.97	75.7488	196.04	71.557	-113.622	0	-107.336	113.622	0	107.336	-63.1227	1.9e-013	-59.6316	31.5624	-388.686	29.8151	215.372	-0.000456641	0.000737616	196.04	75.7488	1.9e-013	-63.1227	215.372	0.000737616	-388.686	31.5624	-385.215	161.933	287.478	31.5624	-287.478	33.97	-1.01208	101.208	31.5624	-101.208	33.97	
1.7	1906.21	145.173	-1.21319e-282	-143.752	5.07214	1.69743	0	144.953	0.0001	0.0001	0.0001	-144.953	-3.55727e-322	5.92879e-323	-2.47033e-323	0	-1e-013	-61.9656	1e-013	74.3597	1.69743	0	-1e-014	0	0.000381561	0.0001	0.0001	0.0001	-0.000381561	1.66386e-128	2.38636e-138	6.35225e-125	-6.31498e-232	-1e-014	0.000781146	1e-014	0	1.69743	0	120.552	0.0001	0.0001	0.0001	-120.552	0	0	0	0	-1e-013	74.3597	1e-013	5.07214	200.684	79.0651	143.042	199.617	-0.50389	0	-191.835	74.3597	143.752	5.07214	-1e-014	0	1.69743	0	65.888	0.0001	0.0001	0.0001	-65.888	4.44659e-322	-4.05134e-322	1.18576e-322	0	-1e-014	-61.9656	1e-014	0	1.69743	0	79.0655	0.0001	0.0001	0.0001	-79.0655	3.95253e-322	-8.39912e-323	3.0138e-322	0	-1e-013	0.000781146	1e-013	74.3597	1.69743	0	65.888	0.0001	0.0001	0	-65.888	4.5454e-322	-1.72923e-322	2.42092e-322	0	-8e-014	-61.9656	8e-014	0	-210.569	0	1.49743	1000	0.000371561	0.0101	0.00261634	0	-0.000371561	0.000371561	-0.00748366	-210.569	1000	-210.569	0.000781146	210.569	0	1.49743	1000	0.000348598	0.0101	0.00189468	0.0101	-0.000348598	0.000348598	-0.00820532	-0.0119947	1000	-191.835	74.3605	191.835	74.3597	-8e-014	0	95.0798	6.78869	380.095	33.1889	-1995.17	1862.98	20.6552	2106.71	74.3605	191.835	79.0647	-111.54	0	-118.598	111.54	0	118.598	-61.9656	1.9e-013	-65.888	30.984	-380.095	32.9434	210.569	-0.000381561	0.000781146	191.835	74.3605	1.9e-013	-61.9656	210.569	0.000781146	-380.095	30.984	-352.78	125.304	301.78	30.984	-301.78	33.1889	-0.783153	78.3153	30.984	-78.3153	33.1889	
1.8	1911.38	143.691	3.94188e-294	-142.259	5.11543	1.79743	0	158.44	0.0001	0.0001	0.0001	-158.44	-2.96439e-322	1.4822e-323	-1.23516e-322	0	-1e-013	-60.7164	1e-013	72.8607	1.79743	0	-1e-014	0	0.000305275	0.0001	0.0001	0.0001	-0.000305275	-1.34981e-139	-7.28524e-150	-3.98703e-136	1.60581e-243	-1e-014	0.000768418	1e-014	0	1.79743	0	113.737	0.0001	0.0001	0.0001	-113.737	0	0	0	0	-1e-013	72.8607	1e-013	5.11543	195.788	86.4219	141.543	200.159	-0.468187	0	-187.117	72.8607	142.259	5.11543	-1e-014	0	1.79743	0	72.0186	0.0001	0.0001	0.0001	-72.0186	1.87745e-322	-1.87745e-322	8.89318e-323	0	-1e-014	-60.7164	1e-014	0	1.79743	0	86.4222	0.0001	0.0001	0.0001	-86.4222	1.92686e-322	-5.43472e-323	3.45846e-323	0	-1e-013	0.000768418	1e-013	72.8607	1.79743	0	72.0185	0.0001	0.0001	0	-72.0185	2.96439e-322	-7.41098e-323	8.39912e-323	0	-8e-014	-60.7164	8e-014	0	-205.133	0	1.59743	1000	0.000295275	0.0101	0.00264943	0	-0.000295275	0.000295275	-0.00745057	-205.133	1000	-205.133	0.000768418	205.133	0	1.59743	1000	0.000275724	0.0101	0.00192569	0.0101	-0.000275724	0.000275724	-0.00817431	-0.0120257	1000	-187.117	72.8614	187.117	72.8607	-8e-014	0	104.75	7.47916	370.392	32.3069	-1945.5	1815.97	20.2388	2054.8	72.8614	187.117	86.4216	-109.291	0	-129.633	109.291	0	129.633	-60.7164	1.9e-013	-72.0186	30.3594	-370.392	36.0088	205.133	-0.000305275	0.000768418	187.117	72.8614	1.9e-013	-60.7164	205.133	0.000768418	-370.392	30.3594	-311.606	92.4064	312.638	30.3594	-312.638	32.3069	-0.57754	57.754	30.3594	-57.754	32.3069	
1.9	1916.95	142.234	3.38111e-294	-140.542	6.04406	1.89743	0	171.64	0.0001	0.0001	0.0001	-171.64	-2.47033e-322	-2.47033e-323	-5.92879e-323	0	-1e-013	-59.3488	1e-013	71.2195	1.89743	0	-1e-014	0	0.000230648	0.0001	0.0001	0.0001	-0.000230648	-1.15779e-139	-6.24885e-150	-3.41984e-136	1.37737e-243	-1e-014	0.000738358	1e-014	0	1.89743	0	107.121	0.0001	0.0001	0.0001	-107.121	0	0	0	0	-1e-013	71.2195	1e-013	6.04406	190.557	93.6217	139.696	200.742	-0.433555	0	-182.082	71.2195	140.542	6.04406	-1e-014	0	1.89743	0	78.0183	0.0001	0.0001	0.0001	-78.0183	1.72923e-322	-1.43279e-322	6.91692e-323	0	-1e-014	-59.3488	1e-014	0	1.89743	0	93.6219	0.0001	0.0001	0.0001	-93.6219	1.43279e-322	-7.90505e-323	4.94066e-324	0	-1e-013	0.000738358	1e-013	71.2195	1.89743	0	78.0183	0.0001	0.0001	0	-78.0183	1.82804e-322	-3.45846e-323	1.03754e-322	0	-8e-014	-59.3488	8e-014	0	-199.364	0	1.69743	1000	0.000220648	0.0101	0.00267498	0	-0.000220648	0.000220648	-0.00742502	-199.364	1000	-199.364	0.000738358	199.364	0	1.69743	1000	0.000205608	0.0101	0.00194955	0.0101	-0.000205608	0.000205608	-0.00815045	-0.0120495	1000	-182.082	71.2202	182.082	71.2195	-8e-014	0	114.153	8.15053	360.079	31.3695	-1892.56	1765.95	19.7829	1999.39	71.2202	182.082	93.6215	-106.829	0	-140.433	106.829	0	140.433	-59.3488	1.9e-013	-78.0183	29.6755	-360.079	39.0088	199.364	-0.000230648	0.000738358	182.082	71.2202	1.9e-013	-59.3488	199.364	0.000738358	-360.079	29.6755	-271.038	63.528	320.374	29.6755	-320.374	31.3695	-0.39705	39.705	29.6755	-39.705	31.3695	
2	1923.41	140.8	1.81555e-294	-138.684	7.5578	1.99743	0	184.54	0.0001	0.0001	0.0001	-184.54	-1.38338e-322	-4.44659e-323	4.94066e-324	0	-1e-013	-57.9235	1e-013	69.5091	1.99743	0	-1e-014	0	0.000159086	0.0001	0.0001	0.0001	-0.000159086	-6.21697e-140	-3.35544e-150	-1.83635e-136	7.39602e-244	-1e-014	0.000689311	1e-014	0	1.99743	0	100.76	0.0001	0.0001	0.0001	-100.76	0	0	0	0	-1e-013	69.5091	1e-013	7.5578	185.16	100.658	137.626	201.419	-0.4002	0	-176.889	69.5091	138.684	7.5578	-1e-014	0	1.99743	0	83.882	0.0001	0.0001	0.0001	-83.882	1.18576e-322	-5.92879e-323	2.47033e-323	0	-1e-014	-57.9235	1e-014	0	1.99743	0	100.658	0.0001	0.0001	0.0001	-100.658	6.42285e-323	-8.89318e-323	-1.4822e-323	0	-1e-013	0.000689311	1e-013	69.5091	1.99743	0	83.882	0.0001	0.0001	0	-83.882	2.96439e-323	-4.94066e-324	8.89318e-323	0	-8e-014	-57.9235	8e-014	0	-193.427	0	1.79743	1000	0.000149086	0.0101	0.00269338	0	-0.000149086	0.000149086	-0.00740662	-193.427	1000	-193.427	0.000689311	193.427	0	1.79743	1000	0.000139455	0.0101	0.00196671	0.0101	-0.000139455	0.000139455	-0.00813329	-0.0120667	1000	-176.889	69.5097	176.889	69.5091	-8e-014	0	123.284	8.80246	349.462	30.4043	-1838	1714.42	19.3078	1942.26	69.5097	176.889	100.658	-104.264	0	-150.987	104.264	0	150.987	-57.9235	1.9e-013	-83.882	28.9628	-349.462	41.9408	193.427	-0.000159086	0.000689311	176.889	69.5097	1.9e-013	-57.9235	193.427	0.000689311	-349.462	28.9628	-230.647	38.4882	325.407	28.9628	-325.407	30.4043	-0.240551	24.0551	28.9628	-24.0551	30.4043	
2.1	1931.26	139.387	3.59641e-295	-136.768	9.35631	2.09743	0	197.13	0.0001	0.0001	0.0001	-197.13	-2.47033e-323	-2.96439e-323	2.47033e-323	0	-1e-013	-56.4773	1e-013	67.7735	2.09743	0	-1e-014	0	9.23387e-005	0.0001	0.0001	0.0001	-9.23387e-005	-1.23152e-140	-6.64676e-151	-3.6376e-137	1.46507e-244	-1e-014	0.000630425	1e-014	0	2.09743	0	94.7156	0.0001	0.0001	0.0001	-94.7156	0	0	0	0	-1e-013	67.7735	1e-013	9.35631	179.769	107.525	135.458	202.241	-0.368312	0	-171.704	67.7735	136.768	9.35631	-1e-014	0	2.09743	0	89.6046	0.0001	0.0001	0.0001	-89.6046	5.43472e-323	-9.88131e-324	-3.45846e-323	0	-1e-014	-56.4773	1e-014	0	2.09743	0	107.525	0.0001	0.0001	0.0001	-107.525	-9.88131e-324	-9.88131e-323	-4.94066e-324	0	-1e-013	0.000630425	1e-013	67.7735	2.09743	0	89.6046	0.0001	0.0001	0	-89.6046	-1.97626e-323	-2.96439e-323	3.95253e-323	0	-8e-014	-56.4773	8e-014	0	-187.522	0	1.89743	1000	8.23387e-005	0.0101	0.002705	0	-8.23387e-005	8.23387e-005	-0.007395	-187.522	1000	-187.522	0.000630425	187.522	0	1.89743	1000	7.85681e-005	0.0101	0.00197762	0.0101	-7.85681e-005	7.85681e-005	-0.00812238	-0.0120776	1000	-171.704	67.7741	171.704	67.7735	-8e-014	0	132.137	9.43453	338.894	29.4432	-1783.57	1663.08	18.8258	1885.23	67.7741	171.704	107.525	-101.66	0	-161.288	101.66	0	161.288	-56.4773	1.9e-013	-89.6046	28.2396	-338.894	44.8022	187.522	-9.23387e-005	0.000630425	171.704	67.7741	1.9e-013	-56.4773	187.522	0.000630425	-338.894	28.2396	-192.587	17.2198	328.131	28.2396	-328.131	29.4432	-0.107624	10.7624	28.2396	-10.7624	29.4432	
2.2	1941.01	137.994	1.27831e-295	-134.875	11.1393	2.19743	0	209.398	0.0001	0.0001	0.0001	-209.398	3.45846e-323	2.96439e-323	-4.44659e-323	0	-1e-013	-55.0467	1e-013	66.0568	2.19743	0	-1e-014	0	3.21573e-005	0.0001	0.0001	0.0001	-3.21573e-005	-4.3773e-141	-2.36253e-151	-1.29295e-137	5.20746e-245	-1e-014	0.00057085	1e-014	0	2.19743	0	89.0452	0.0001	0.0001	0.0001	-89.0452	0	0	0	0	-1e-013	66.0568	1e-013	11.1393	174.555	114.217	133.316	203.262	-0.338083	0	-166.694	66.0568	134.875	11.1393	-1e-014	0	2.19743	0	95.1811	0.0001	0.0001	0.0001	-95.1811	1.4822e-323	-6.91692e-323	-8.89318e-323	0	-1e-014	-55.0467	1e-014	0	2.19743	0	114.217	0.0001	0.0001	0.0001	-114.217	-3.95253e-323	-1.18576e-322	5.43472e-323	0	-1e-013	0.00057085	1e-013	66.0568	2.19743	0	95.181	0.0001	0.0001	0	-95.181	1.77864e-322	-1.63042e-322	-5.43472e-323	0	-8e-014	-55.0467	8e-014	0	-181.848	0	1.99743	1000	2.21573e-005	0.0101	0.00271018	0	-2.21573e-005	2.21573e-005	-0.00738982	-181.848	1000	-181.848	0.00057085	181.848	0	1.99743	1000	2.42496e-005	0.0101	0.00198272	0.0101	-2.42496e-005	2.42496e-005	-0.00811728	-0.0120827	1000	-166.694	66.0573	166.694	66.0568	-8e-014	0	140.705	10.0463	328.725	28.518	-1731.06	1613.62	18.3489	1830.14	66.0573	166.694	114.217	-99.0851	0	-171.326	99.0851	0	171.326	-55.0467	1.9e-013	-95.1811	27.5242	-328.725	47.5905	181.848	-3.21573e-005	0.00057085	166.694	66.0573	1.9e-013	-55.0467	181.848	0.00057085	-328.725	27.5242	-159.011	-0.344116	328.94	27.5242	-328.94	28.518	0.00215073	-0.215073	27.5242	0.215073	28.518	
2.3	1952.5	136.619	8.46525e-308	-133.019	12.8588	2.29743	0	221.352	0.0001	0.0001	0.0001	-221.352	4.94066e-323	2.47033e-323	-5.43472e-323	0	-1e-013	-53.636	1e-013	64.3638	2.29743	0	-1e-014	0	-2.1949e-005	0.0001	0.0001	0.0001	2.1949e-005	-2.59279e-153	-1.21482e-164	-2.03355e-151	-9.36963e-257	-1e-014	0.000512657	1e-014	0	2.29743	0	83.7282	0.0001	0.0001	0.0001	-83.7282	0	0	0	0	-1e-013	64.3638	1e-013	12.8588	169.523	120.738	131.219	204.466	-0.30953	0	-161.864	64.3638	133.019	12.8588	-1e-014	0	2.29743	0	100.615	0.0001	0.0001	0.0001	-100.615	-3.95253e-323	-7.41098e-323	-1.23516e-322	0	-1e-014	-53.636	1e-014	0	2.29743	0	120.738	0.0001	0.0001	0.0001	-120.738	-5.92879e-323	-1.18576e-322	7.41098e-323	0	-1e-013	0.000512657	1e-013	64.3638	2.29743	0	100.615	0.0001	0.0001	0	-100.615	2.47033e-322	-1.92686e-322	-7.90505e-323	0	-8e-014	-53.636	8e-014	0	-176.405	0	2.09743	1000	-3.1949e-005	0.0101	0.0027097	0	3.1949e-005	-3.1949e-005	-0.0073903	-176.405	1000	-176.405	0.000512657	176.405	0	2.09743	1000	-2.40756e-005	0.0101	0.00198274	0.0101	2.40756e-005	-2.40756e-005	-0.00811726	-0.0120827	1000	-161.864	64.3643	161.864	64.3638	-8e-014	0	149.004	10.6389	318.959	27.6291	-1680.48	1566.06	17.8787	1777.03	64.3643	161.864	120.738	-96.5457	0	-181.106	96.5457	0	181.106	-53.636	1.9e-013	-100.615	26.8187	-318.959	50.3074	176.405	2.1949e-005	0.000512657	161.864	64.3643	1.9e-013	-53.636	176.405	0.000512657	-318.959	26.8187	-129.655	-14.7974	328.208	26.8187	-328.208	27.6291	0.0924837	-9.24837	26.8187	9.24837	27.6291	
